SMA_120,SMA_60
3005.603249999999,3007.8955000000005
3005.744166666666,3007.718166666667
3005.739999999999,3007.3103333333333
3005.850499999999,3007.109833333334
3005.922749999999,3006.9005
3005.938166666665,3006.8806666666665
3005.956416666666,3006.819166666667
3006.0128333333323,3006.8340000000003
3005.9951666666657,3006.8004999999994
3005.936333333332,3006.767
3005.9549999999995,3006.8885
3005.898416666665,3006.816666666666
3005.855166666666,3006.7716666666665
3005.8119166666656,3006.671
3005.795583333333,3006.535166666666
3005.768416666667,3006.3903333333324
3005.74125,3006.238166666665
3005.69875,3006.0859999999984
3005.528833333333,3005.689166666665
3005.37675,3005.311333333332
3005.2827499999994,3004.9335
3005.18875,3004.653166666666
3005.1005833333334,3004.3845
3005.009500000001,3004.1100000000006
3004.918416666668,3003.8355000000006
3004.798333333334,3003.535000000001
3004.572250000002,3002.988166666667
3004.4645000000014,3002.6780000000003
3004.324083333335,3002.2706666666663
3004.1836666666686,3001.8715
3004.0196666666684,3001.2748333333334
3003.899083333335,3000.787166666667
3003.802083333335,3000.346666666668
3003.681833333335,2999.906166666668
3003.533250000001,2999.409000000001
3003.398833333334,2998.940166666668
3003.264416666668,2998.4713333333343
3003.116416666667,2998.044166666667
3002.9787500000007,2997.6525
3002.885750000001,2997.360666666667
3002.6913333333346,2996.8660000000004
3002.535166666668,2996.4478333333336
3002.457666666668,2996.1869999999994
3002.340833333334,2995.9306666666657
3002.124166666668,2995.402666666666
3001.8808333333345,2994.9744999999984
3001.6375000000003,2994.512333333332
3001.455666666667,2994.173166666666
3001.270833333334,2993.8279999999995
3001.0398333333337,2993.344666666666
3000.846,2992.9075
3000.6436666666664,2992.4838333333323
3000.4413333333337,2992.0601666666657
3000.2390000000005,2991.636499999999
2999.86725,2990.881499999999
2999.578333333333,2990.418499999999
2999.365916666667,2990.1456666666645
2999.21675,2990.0151666666643
2999.0168333333327,2989.783166666665
2998.812083333332,2989.551166666665
2998.6073333333325,2989.319166666665
2998.402666666666,2989.228833333332
2998.2500833333324,2989.1596666666646
2998.084666666666,2989.082666666664
2997.953083333333,2988.970666666664
2997.971833333333,2989.042666666664
2997.915833333334,2988.9641666666644
2997.833666666668,2988.8333333333303
2997.764583333334,2988.7286666666632
2997.6955000000007,2988.5464999999967
2997.521916666667,2988.1819999999966
2997.369333333334,2987.921999999997
2997.216833333334,2987.661999999997
2997.0728333333336,2987.465666666664
2996.9022500000005,2987.269333333331
2996.8501666666666,2987.309999999998
2996.7351666666664,2987.2321666666653
2996.6201666666666,2987.2766666666653
2996.5051666666664,2987.3211666666657
2996.3943333333327,2987.477333333332
2996.27725,2987.620999999999
2996.2089166666656,2987.7588333333324
2996.1405833333324,2987.896666666666
2996.072249999999,2988.0345
2996.0039166666656,2988.1723333333334
2995.922583333332,2988.416166666667
2995.824083333332,2988.594666666667
2995.725583333331,2988.773166666667
2995.6111666666634,2988.951666666668
2995.298333333331,2988.812000000001
2995.074833333331,2988.8748333333347
2994.843083333331,2988.8990000000017
2994.6209999999974,2988.895333333335
2994.427416666664,2988.977000000001
2994.219583333331,2989.0301666666683
2993.9772499999967,2989.0143333333344
2993.7521666666635,2989.0330000000013
2993.547916666663,2989.041333333334
2993.351083333329,2988.999833333334
2993.0534999999954,2988.822833333334
2992.808916666662,2988.7518333333346
2992.5980833333283,2988.669666666668
2992.366583333328,2988.546166666668
2992.1766666666613,2988.5225000000014
2991.8529166666617,2988.3031666666675
2991.5780833333283,2988.181666666667
2991.247249999996,2987.920666666667
2990.8808333333286,2987.5885000000003
2990.569333333329,2987.356833333334
2990.2159999999963,2987.0873333333348
2989.8626666666632,2986.817833333335
2989.502999999997,2986.5221666666685
2989.105916666664,2986.151666666669
2988.708833333331,2985.946833333336
2988.3117499999985,2985.742000000003
2987.9778333333315,2985.46066666667
2987.6624999999985,2985.077833333337
2987.573583333332,2985.1320000000032
2987.3754166666654,2984.9676666666696
2987.17725,2984.8033333333365
2986.9790833333327,2984.639000000004
2986.819083333333,2984.38366666667
2986.672666666667,2984.18566666667
2986.5715,2984.060333333336
2986.431583333334,2983.790333333335
2986.326666666667,2983.6106666666687
2986.303666666667,2983.6693333333355
2986.216333333334,2983.599333333336
2986.1290000000004,2983.529333333335
2985.9520000000007,2983.4620000000014
2985.8145000000004,2983.447000000001
2985.674,2983.4260000000004
2985.5335000000005,2983.405
2985.399500000001,2983.333333333333
2985.3215000000014,2983.2551666666664
2985.1907500000016,2983.0715
2985.0600000000018,2982.887833333333
2984.9904166666684,2982.704166666667
2984.9208333333354,2982.508
2984.8945833333355,2982.3118333333337
2984.868333333336,2982.115666666667
2984.8391666666694,2981.919500000001
2984.8100000000027,2981.7233333333343
2984.657000000004,2981.2795
2984.5659166666696,2980.9595
2984.5478333333363,2980.6795
2984.487083333336,2980.3795000000005
2984.426333333336,2980.0795000000003
2984.3655833333355,2979.982000000001
2984.536083333336,2980.260166666667
2984.612666666669,2980.369833333333
2984.689250000002,2980.4795
2984.7367500000028,2980.5496666666663
2984.801166666669,2980.625333333333
2984.865583333335,2980.7355
2984.930000000001,2980.845666666666
2984.994416666668,2980.9558333333325
2985.053666666668,2981.066
2985.088000000001,2981.2821666666664
2985.177500000001,2981.532166666666
2985.2630000000013,2981.732833333333
2985.4010000000007,2982.132333333333
2985.504250000001,2982.4623333333334
2985.657416666668,2982.8901666666666
2985.772083333334,2983.2410000000004
2985.9060833333338,2983.675333333334
2986.0093333333334,2984.132166666668
2986.112583333333,2984.5988333333344
2986.2703333333334,2985.1838333333344
2986.428083333333,2985.7688333333344
2986.585833333333,2986.358166666668
2986.73625,2986.9503333333337
2986.8903333333333,2987.6290000000004
2987.1272499999995,2988.3076666666666
2987.3641666666663,2988.9863333333333
2987.5442499999995,2989.627833333333
2987.7345,2990.1726666666664
2987.8996666666662,2990.667333333333
2988.0190833333336,2991.0705
2988.1605833333338,2991.5178333333324
2988.302083333335,2991.9978333333324
2988.4307500000014,2992.465499999999
2988.5594166666683,2992.8906666666653
2988.688083333335,2993.315833333332
2988.649833333335,2993.464166666665
2988.671000000002,2993.6026666666653
2988.705250000002,2993.741166666666
2988.7395000000024,2993.8796666666663
2988.7737500000026,2994.0585
2988.8341666666693,2994.200333333333
2988.8988333333355,2994.3506666666667
2988.9635000000026,2994.5010000000007
2989.0281666666688,2994.640333333334
2988.916833333336,2994.438833333334
2988.784000000002,2994.3128333333343
2988.735250000002,2994.399
2988.653583333335,2994.419333333333
2988.571916666668,2994.439666666666
2988.585500000001,2994.663
2988.627500000002,2994.943166666667
2988.629916666669,2995.1441666666674
2988.5470000000028,2995.1745
2988.5277500000025,2995.456
2988.498000000003,2995.7165
2988.468250000003,2995.9570000000003
2988.4385000000034,2996.1975000000007
2988.4572500000027,2996.5350000000008
2988.4517500000024,2996.824
2988.577750000003,2996.985666666667
2988.7037500000024,2997.147333333334
2988.891166666669,2997.4125000000004
2989.082583333336,2997.6911666666665
2989.257750000002,2997.9658333333336
2989.3830833333354,2998.1408333333334
2989.5505833333355,2998.3656666666666
2989.718083333335,2998.5905
2990.0417500000017,2999.1276666666663
2990.287333333335,2999.5086666666666
2990.5850833333343,2999.88
2990.892750000001,3000.2533333333336
2991.175000000001,3000.525333333333
2991.465166666668,3000.798
2991.755166666668,3001.048
2992.0940833333348,3001.3365
2992.690500000001,3002.14
2993.170250000002,3002.6651666666658
2993.666583333336,3003.200999999999
2994.167583333336,3003.736333333333
2994.7187500000023,3004.253666666666
2995.3226666666687,3004.8764999999994
2995.978833333336,3005.6068333333324
2996.605500000003,3006.260666666666
2997.277166666669,3006.9253333333327
2997.948833333336,3007.589999999999
2998.516666666669,3008.055833333333
2999.136416666669,3008.5884999999994
2999.721583333336,3009.2673333333323
3000.231416666669,3009.8396666666654
3000.800750000002,3010.5309999999995
3001.3700833333355,3011.222333333332
3002.0419166666684,3012.085999999999
3002.710333333336,3012.955166666666
3003.2972500000024,3013.703833333333
3003.8841666666685,3014.5713333333333
3004.4485000000013,3015.4328333333333
3004.9485000000013,3016.2943333333333
3005.469250000001,3017.197333333334
3005.977666666668,3018.0756666666666
3006.5062500000017,3018.9881666666665
3007.042416666669,3019.8845
3007.503250000002,3020.655833333333
3008.029916666669,3021.558833333333
3008.537000000003,3022.5733333333333
3008.901833333336,3023.4013333333337
3009.322416666669,3024.266166666667
3009.765000000002,3025.1310000000003
3010.207583333336,3025.995833333334
3010.517333333336,3026.4935
3010.936166666669,3027.130166666668
3011.321833333336,3027.7005000000004
3011.7134166666688,3028.3680000000004
3012.1050000000023,3029.0145
3012.656416666669,3029.8568333333333
3013.2078333333347,3030.6991666666668
3013.7310833333345,3031.505166666668
3014.263416666668,3032.2808333333346
3014.752250000001,3032.9695
3015.260833333334,3033.697666666667
3015.676500000001,3034.367333333334
3016.110416666668,3035.0735000000004
3016.534583333334,3035.652666666667
3016.988500000001,3036.285833333334
3017.4104166666675,3036.9048333333344
3017.8323333333337,3037.5238333333346
3018.25425,3038.1428333333342
3018.642333333334,3038.538000000001
3019.047333333334,3038.967000000001
3019.452333333334,3039.3968333333346
3019.762500000001,3039.6355000000017
3020.1091666666675,3039.965000000001
3020.409916666667,3040.294166666668
3020.7976666666664,3040.797333333335
3021.1499166666667,3041.2518333333346
3021.5558333333333,3041.5176666666684
3022.0850833333325,3042.040500000002
3022.504666666666,3042.344000000002
3022.924249999999,3042.647666666668
3023.437333333333,3043.138166666668
3023.8966666666656,3043.4868333333343
3024.329916666665,3043.7068333333345
3024.725833333332,3043.844833333334
3025.1422499999985,3044.023833333333
3025.484333333332,3044.043333333333
3025.863583333332,3044.2409999999995
3026.2472499999985,3044.438666666666
3026.612416666665,3044.561666666666
3026.9759999999983,3044.722666666666
3027.340083333332,3044.8405
3027.7175,3044.903999999999
3028.094916666666,3044.885333333332
3028.4723333333327,3044.8526666666653
3028.84975,3044.744333333332
3029.227166666666,3044.7504999999987
3029.6534999999994,3044.7356666666656
3030.073166666666,3044.7134999999985
3030.5177499999995,3044.7411666666653
3030.9623333333334,3044.727333333333
3031.4069166666663,3044.7381666666665
3031.8685833333325,3044.7490000000003
3032.322166666666,3044.8351666666667
3032.760083333333,3044.8361666666665
3033.21225,3044.8656666666666
3033.71575,3044.969666666667
3034.24675,3045.092166666668
3034.799083333333,3045.3320000000003
3035.322083333333,3045.5131666666666
3035.845083333333,3045.827166666667
3036.3173333333334,3046.0985
3036.7500000000005,3046.3816666666667
3037.33775,3046.9749999999995
3038.1034166666664,3047.8388333333337
3038.682583333333,3048.3506666666667
3039.3003333333327,3048.743833333333
3039.918083333332,3049.155166666666
3040.486999999999,3049.4688333333324
3040.974166666665,3049.711
3041.458833333332,3049.950166666667
3042.0291666666653,3050.3606666666665
3042.526416666665,3050.666
3043.023666666665,3050.9738333333325
3043.467166666664,3051.2546666666663
3043.910666666664,3051.5354999999995
3044.434749999998,3051.9646666666663
3044.927916666665,3052.3319999999994
3045.421083333332,3052.733166666666
3045.886166666665,3053.2343333333324
3046.304749999998,3053.6424999999995
3046.718249999998,3054.1305
3047.135083333332,3054.634666666666
3047.5859166666646,3055.2068333333323
3048.001333333332,3055.6215
3048.416749999998,3056.017
3048.8321666666648,3056.368499999999
3049.118833333331,3056.5746666666664
3049.4526666666643,3056.864833333333
3049.851083333332,3057.358166666667
3050.2414166666654,3057.7416666666672
3050.5784999999983,3057.966666666667
3050.8571666666644,3058.227500000001
3050.962416666665,3058.259
3051.100083333331,3058.355333333334
3051.253333333331,3058.557166666668
3051.3744999999976,3058.705666666668
3051.585583333331,3058.9301666666674
3051.796666666665,3059.154666666668
3051.970416666665,3059.3791666666675
3052.152499999999,3059.609000000001
3052.315083333333,3059.789666666668
3052.4135,3059.9230000000007
3052.470833333333,3060.0563333333344
3052.5211666666664,3060.189666666668
3052.5336666666667,3060.323000000001
3052.6034166666664,3060.449000000001
3052.6731666666665,3060.6106666666674
3052.788416666666,3060.8633333333337
3052.915249999999,3061.0893333333347
3053.0041666666657,3061.2810000000013
3053.078083333333,3061.418000000001
3053.1656666666663,3061.582333333334
3053.2909166666664,3061.775166666668
3053.42025,3062.0043333333347
3053.5415,3062.235833333334
3053.718666666666,3062.467666666668
3053.9165833333336,3062.6823333333336
3054.1040833333336,3062.876166666668
3054.370750000001,3063.228333333334
3054.643916666668,3063.460666666667
3054.895750000001,3063.693
3055.044666666668,3063.582833333334
3055.2537500000008,3063.3348333333333
3055.562500000001,3063.363333333334
3055.821416666668,3063.2921666666675
3055.982416666668,3063.221000000001
3056.152500000001,3063.1498333333348
3056.3225833333345,3063.2338333333346
3056.484750000002,3063.2585000000013
3056.661833333335,3063.287833333334
3056.8389166666684,3063.317166666668
3057.003916666668,3063.3418333333348
3057.171333333334,3063.368833333336
3057.325250000001,3063.395833333336
3057.5126666666674,3063.4280000000017
3057.701833333334,3063.439000000001
3057.8098333333337,3063.2876666666684
3057.975333333334,3063.1675000000014
3058.140833333334,3063.068833333334
3058.2413333333334,3062.856333333335
3058.3787500000008,3062.627000000001
3058.536666666668,3062.404666666668
3058.6945833333343,3062.1823333333336
3058.809000000001,3061.9965000000007
3058.913833333334,3061.810666666667
3058.9695000000006,3061.570500000001
3058.929583333333,3061.242500000001
3058.958500000001,3060.966500000001
3058.989916666668,3060.587000000001
3058.9745833333345,3060.2433333333342
3058.933166666668,3059.899666666668
3058.8917500000016,3059.691166666668
3058.8708333333348,3059.5178333333342
3058.8499166666684,3059.346500000001
3058.8661666666685,3059.175166666668
3058.6825833333355,3058.6595000000007
3058.556833333336,3058.1835000000005
3058.431083333336,3057.707500000001
3058.372666666669,3057.366166666667
3058.293916666669,3056.998333333334
3058.0611666666687,3056.3326666666667
3057.955083333335,3055.987166666667
3057.833000000001,3055.6096666666663
3057.757583333336,3055.3255
3057.693333333335,3055.063666666667
3057.608166666668,3054.7673333333337
3057.540833333335,3054.4255
3057.470333333335,3054.043
3057.396250000002,3053.7031666666667
3057.339083333335,3053.4245000000005
3057.282083333336,3053.146166666667
3057.2250000000017,3052.8676666666674
3057.1821666666688,3052.5730000000017
3057.139333333336,3052.274333333335
3057.1310833333355,3052.0261666666684
3057.1104166666687,3051.7323333333347
3057.0604166666685,3051.4385000000016
3057.0406666666686,3051.1260000000016
3057.0186666666687,3050.8090000000016
3056.9921666666687,3050.5236666666683
3056.9656666666683,3050.358666666668
3056.884833333335,3050.1868333333346
3056.692666666668,3049.950833333335
3056.5355833333347,3049.7078333333347
3056.3690833333344,3049.4460000000017
3056.202583333334,3049.184166666668
3056.0360833333343,3048.9223333333343
3055.853000000001,3048.500000000001
3055.7420000000016,3048.225500000001
3055.610916666668,3047.934
3055.4778333333347,3047.6408333333334
3055.319250000001,3047.296666666667
3055.212916666668,3047.0570000000007
3055.128000000001,3046.826666666668
3054.991583333335,3046.555166666668
3054.861333333334,3046.3648333333344
3054.778416666668,3046.2691666666674
3054.636833333335,3046.1061666666674
3054.5110000000013,3046.018166666668
3054.393250000002,3045.971166666668
3054.275583333335,3045.924166666668
3054.1409166666685,3045.877166666668
3054.0062500000013,3045.8301666666684
3053.8898333333345,3045.7831666666684
3053.7272500000017,3045.6698333333347
3053.5646666666685,3045.558833333335
3053.3810833333355,3045.450833333335
3053.235916666669,3045.505333333335
3053.073416666669,3045.5598333333346
3052.928833333336,3045.614333333334
3052.784250000003,3045.668833333334
3052.7072500000027,3045.7233333333334
3052.594416666669,3045.671
3052.482583333336,3045.6186666666663
3052.3707500000028,3045.7661666666663
3052.3859166666703,3046.112333333333
3052.3134166666705,3046.443333333334
3052.241916666671,3046.7090000000007
3052.169916666671,3046.973666666667
3052.118333333337,3047.427666666668
3052.0704166666696,3047.7761666666684
3052.0503333333368,3048.1135000000017
3052.032083333336,3048.4078333333355
3052.013833333336,3048.667666666668
3052.076416666669,3049.089166666668
3052.1121666666686,3049.4570000000017
3052.1267500000017,3049.8280000000013
3052.147416666668,3050.230500000001
3052.163833333336,3050.624500000001
3052.187333333336,3050.950000000001
3052.234583333335,3051.323000000001
3052.3497500000017,3051.8318333333345
3052.660250000002,3052.747500000001
3052.939083333336,3053.6038333333336
3053.059250000003,3054.092333333333
3053.2019166666696,3054.6715
3053.3822500000024,3055.311333333333
3053.629083333336,3056.1251666666662
3054.067166666669,3057.3253333333323
3054.427500000002,3058.331333333332
3054.836833333335,3059.314999999999
3055.208250000002,3060.2296666666657
3055.6335000000013,3061.316166666666
3056.075583333334,3062.443333333332
3056.4060000000013,3063.3659999999995
3056.7825000000007,3064.380833333332
3057.1672500000004,3065.506333333332
3057.660666666667,3066.796333333332
3058.1292500000004,3068.028999999999
3058.6098333333334,3069.2856666666653
3059.07975,3070.5441666666657
3059.623666666667,3071.911166666666
3060.081083333333,3073.063999999999
3060.4755000000005,3074.1243333333327
3060.8621666666672,3075.169166666666
3061.326416666668,3076.240666666666
3061.8475000000008,3077.435833333333
3062.372750000001,3078.639333333333
3062.923333333334,3079.828499999999
3063.5016666666675,3081.0321666666664
3064.190833333334,3082.4575
3064.898666666668,3083.9201666666672
3065.5113333333343,3085.1925
3066.166583333334,3086.55
3066.846500000001,3088.023166666667
3067.5217500000017,3089.4846666666667
3791.7894166666647,3785.420333333335
3791.823249999999,3785.493666666668
3791.856416666664,3785.501666666668
3791.909833333331,3785.542333333333
3791.963249999998,3785.583
3792.14783333333,3785.868
3792.251583333331,3786.002333333332
3792.3224999999975,3786.136666666665
3792.3315833333313,3786.087666666665
3792.275499999998,3786.1303333333312
3792.198916666665,3786.1909999999975
3792.1122499999983,3786.28933333333
3792.067583333332,3786.555666666664
3848.2665,3856.6503333333326
3848.51325,3856.808833333332
4325.629166666664,4319.995833333335
4325.275999999998,4319.545166666669
4325.01683333333,4319.282500000002
