time,open,high,low,close
1628108520,2707.01,2707.01,2707.01,2707.01
1628108580,2707.01,2707.01,2707.01,2707.01
1628108640,2713.03,2715.45,2713.03,2715.45
1628108700,2713.63,2713.63,2712.00,2712.00
1628108760,2714.72,2718.45,2714.72,2718.45
1628108820,2719.01,2720.80,2719.01,2720.68
1628108880,2719.27,2719.27,2717.70,2717.70
1628108940,2709.95,2712.68,2709.95,2712.58
1628109000,2715.37,2716.14,2714.56,2716.14
1628109060,2711.15,2711.15,2711.15,2711.15
1628109120,2711.15,2711.15,2711.15,2711.15
1628109180,2711.15,2711.15,2711.15,2711.15
1628109240,2704.76,2704.76,2704.76,2704.76
1628109300,2704.76,2704.76,2704.76,2704.76
1628109360,2704.76,2704.76,2704.76,2704.76
1628109420,2704.76,2704.76,2704.76,2704.76
1628109480,2715.00,2715.00,2715.00,2715.00
1628109540,2709.63,2709.63,2709.63,2709.63
1628109600,2709.63,2709.63,2709.63,2709.63
1628109660,2709.63,2709.63,2709.63,2709.63
1628109720,2709.63,2709.63,2709.63,2709.63
1628109780,2709.86,2709.86,2709.20,2709.20
1628109840,2709.13,2709.13,2708.21,2708.21
1628109900,2708.21,2708.21,2708.21,2708.21
1628109960,2705.37,2705.38,2705.37,2705.38
1628110020,2705.10,2705.10,2705.10,2705.10
1628110080,2705.10,2705.10,2705.10,2705.10
1628110140,2703.68,2703.68,2703.68,2703.68
1628110200,2705.44,2708.03,2705.44,2708.03
1628110260,2706.51,2706.51,2706.51,2706.51
1628110320,2704.11,2704.16,2702.66,2702.66
1628110380,2702.72,2702.72,2702.72,2702.72
1628110440,2702.72,2702.72,2702.72,2702.72
1628110500,2706.14,2707.16,2706.14,2707.16
1628110560,2707.16,2707.16,2707.16,2707.16
1628110620,2709.20,2709.20,2709.20,2709.20
1628110680,2710.29,2710.29,2710.29,2710.29
1628110740,2710.29,2710.29,2710.29,2710.29
1628110800,2711.21,2711.22,2711.21,2711.21
1628110860,2711.21,2711.21,2711.21,2711.21
1628110920,2717.00,2717.00,2717.00,2717.00
1628110980,2718.66,2718.66,2718.66,2718.66
1628111040,2718.66,2718.66,2718.66,2718.66
1628111100,2715.59,2715.59,2715.59,2715.59
1628111160,2719.40,2719.40,2718.52,2718.52
1628111220,2718.43,2718.53,2718.43,2718.53
1628111280,2718.85,2718.86,2718.85,2718.86
1628111340,2718.86,2718.86,2718.86,2718.86
1628111400,2718.86,2718.86,2718.86,2718.86
1628111460,2717.21,2717.21,2716.41,2716.42
1628111520,2716.37,2716.37,2716.37,2716.37
1628111580,2716.37,2716.37,2716.37,2716.37
1628111640,2716.37,2716.37,2716.37,2716.37
1628111700,2719.10,2719.10,2718.51,2718.51
1628111760,2718.51,2718.51,2718.51,2718.51
1628111820,2711.48,2711.48,2711.48,2711.48
1628111880,2711.48,2711.48,2711.48,2711.48
1628111940,2711.48,2711.48,2711.48,2711.48
1628112000,2709.06,2709.06,2709.06,2709.06
1628112060,2709.06,2709.06,2709.06,2709.06
1628112120,2709.06,2709.06,2709.06,2709.06
1628112180,2708.78,2708.78,2708.78,2708.78
1628112240,2708.78,2708.78,2708.78,2708.78
1628112300,2708.78,2708.78,2708.78,2708.78
1628112360,2713.77,2713.77,2713.77,2713.77
1628112420,2711.98,2712.09,2711.98,2712.09
1628112480,2712.09,2712.09,2712.09,2712.09
1628112540,2713.43,2713.43,2713.43,2713.43
1628112600,2713.02,2713.02,2713.02,2713.02
1628112660,2713.02,2713.02,2713.02,2713.02
1628112720,2709.25,2709.26,2709.25,2709.26
1628112780,2708.41,2708.41,2708.40,2708.40
1628112840,2708.40,2708.40,2708.40,2708.40
1628112900,2708.40,2708.40,2708.40,2708.40
1628112960,2707.62,2707.62,2706.90,2706.90
1628113020,2707.91,2707.91,2707.91,2707.91
1628113080,2707.91,2707.91,2707.91,2707.91
1628113140,2707.91,2707.91,2707.91,2707.91
1628113200,2707.91,2707.91,2707.91,2707.91
1628113260,2707.91,2707.91,2707.91,2707.91
1628113320,2707.91,2707.91,2707.91,2707.91
1628113380,2707.91,2707.91,2707.91,2707.91
1628113440,2715.07,2715.07,2715.07,2715.07
1628113500,2714.54,2714.54,2714.54,2714.54
1628113560,2714.54,2714.54,2714.54,2714.54
1628113620,2714.54,2714.54,2714.54,2714.54
1628113680,2718.81,2718.81,2718.81,2718.81
1628113740,2717.78,2717.83,2717.78,2717.83
1628113800,2717.95,2717.95,2717.60,2717.66
1628113860,2717.95,2719.02,2717.95,2718.09
1628113920,2718.09,2719.03,2717.51,2718.99
1628113980,2716.92,2716.92,2716.92,2716.92
1628114040,2716.09,2719.23,2716.09,2719.23
1628114100,2719.23,2719.23,2719.23,2719.23
1628114160,2719.37,2719.37,2719.37,2719.37
1628114220,2718.93,2718.93,2718.93,2718.93
1628114280,2718.93,2718.93,2718.93,2718.93
1628114340,2718.93,2718.93,2718.93,2718.93
1628114400,2720.51,2721.68,2720.51,2721.68
1628114460,2722.95,2730.46,2722.95,2730.46
1628114520,2731.54,2745.60,2731.54,2745.60
1628114580,2742.61,2744.09,2738.69,2742.89
1628114640,2744.17,2747.00,2738.80,2747.00
1628114700,2747.00,2747.00,2747.00,2747.00
1628114760,2747.00,2747.00,2747.00,2747.00
1628114820,2747.00,2747.00,2747.00,2747.00
1628114880,2747.00,2748.75,2746.13,2748.75
1628114940,2747.94,2749.33,2747.48,2749.33
1628115000,2749.24,2749.25,2749.24,2749.25
1628115060,2749.41,2749.41,2745.67,2745.67
1628115120,2739.21,2743.47,2739.21,2741.93
1628115180,2741.93,2741.93,2741.93,2741.93
1628115240,2745.30,2745.30,2745.30,2745.30
1628115300,2745.00,2745.00,2744.86,2744.86
1628115360,2742.19,2742.19,2741.00,2741.00
1628115420,2741.32,2741.32,2741.32,2741.32
1628115480,2741.32,2741.32,2741.32,2741.32
1628115540,2741.06,2741.06,2739.85,2739.85
1628115600,2739.85,2739.85,2739.85,2739.85
1628115660,2739.85,2739.85,2739.85,2739.85
1628115720,2745.00,2745.00,2745.00,2745.00
1628115780,2745.00,2745.00,2745.00,2745.00
1628115840,2749.11,2749.11,2749.11,2749.11
1628115900,2749.12,2749.13,2749.12,2749.13
1628115960,2750.00,2759.12,2750.00,2759.12
1628116020,2754.24,2757.14,2754.24,2756.07
1628116080,2755.54,2756.64,2755.54,2756.35
1628116140,2756.35,2756.35,2756.35,2756.35
1628116200,2757.65,2764.05,2757.65,2763.19
1628116260,2765.09,2766.00,2765.09,2765.35
1628116320,2763.40,2763.53,2763.40,2763.53
1628116380,2763.53,2763.53,2763.53,2763.53
1628116440,2761.35,2761.35,2760.00,2760.00
1628116500,2760.00,2760.54,2759.13,2759.47
1628116560,2756.04,2756.30,2756.04,2756.30
1628116620,2752.15,2752.21,2752.15,2752.21
1628116680,2743.21,2743.21,2743.21,2743.21
1628116740,2743.21,2743.21,2743.21,2743.21
1628116800,2748.37,2748.37,2748.37,2748.37
1628116860,2749.82,2749.82,2749.82,2749.82
1628116920,2750.00,2750.00,2750.00,2750.00
1628116980,2749.64,2749.72,2746.21,2746.21
1628117040,2745.00,2745.00,2741.90,2741.90
1628117100,2744.39,2748.11,2744.39,2748.11
1628117160,2747.04,2747.04,2747.04,2747.04
1628117220,2746.93,2746.93,2746.93,2746.93
1628117280,2746.93,2746.93,2746.93,2746.93
1628117340,2741.66,2741.66,2723.35,2723.35
1628117400,2721.61,2722.95,2703.90,2722.95
1628117460,2722.95,2725.00,2722.95,2725.00
1628117520,2724.06,2724.06,2716.75,2716.75
1628117580,2720.12,2720.12,2720.12,2720.12
1628117640,2713.73,2713.73,2713.60,2713.73
1628117700,2709.71,2709.71,2709.71,2709.71
1628117760,2715.33,2718.26,2715.33,2718.26
1628117820,2721.06,2722.38,2721.06,2721.72
1628117880,2730.12,2730.12,2727.31,2727.31
1628117940,2727.31,2727.31,2727.31,2727.31
1628118000,2732.08,2732.08,2729.73,2729.87
1628118060,2722.92,2722.92,2717.03,2717.03
1628118120,2717.03,2717.03,2717.03,2717.03
