time,open,high,low,close
1629338160,3034.29,3034.29,3032.58,3032.58
1629338220,3033.98,3033.98,3030.89,3031.37
1629338280,3031.41,3031.93,3031.41,3031.93
1629338340,3031.93,3031.93,3030.26,3030.26
1629338400,3030.26,3030.26,3022.01,3022.01
1629338460,3022.01,3022.01,3022.01,3022.01
1629338520,3022.01,3022.01,3022.01,3022.01
1629338580,3018.73,3018.73,3016.64,3016.64
1629338640,3020.11,3020.11,3020.11,3020.11
1629338700,3020.11,3020.11,3020.11,3020.11
1629338760,3016.64,3016.64,3016.64,3016.64
1629338820,3016.91,3019.21,3016.91,3018.28
1629338880,3019.01,3019.01,3018.89,3018.89
1629338940,3018.89,3018.89,3018.89,3018.89
1629339000,3019.56,3019.56,3014.64,3014.64
1629339060,3014.64,3014.64,3014.64,3014.64
1629339120,3014.64,3014.64,3014.64,3014.64
1629339180,3014.89,3014.9,3014.89,3014.9
1629339240,3014.9,3014.9,3014.9,3014.9
1629339300,3013.87,3013.87,3013.87,3013.87
1629339360,3013.87,3013.87,3013.87,3013.87
1629339420,3013.47,3013.47,3011.31,3011.31
1629339480,3011.31,3011.31,3011.31,3011.31
1629339540,3011.31,3011.31,3011.31,3011.31
1629339600,3011.31,3011.31,3011.31,3011.31
1629339660,3011.31,3011.31,3011.31,3011.31
1629339720,3016.0,3016.0,3016.0,3016.0
1629339780,3016.0,3016.0,3016.0,3016.0
1629339840,3011.3,3011.3,3011.3,3011.3
1629339900,3011.3,3011.3,3011.3,3011.3
1629339960,3011.3,3011.3,3011.3,3011.3
1629340020,3011.3,3011.3,3011.3,3011.3
1629340080,3011.3,3011.3,3011.3,3011.3
1629340140,3011.3,3011.3,3011.3,3011.3
1629340200,3007.81,3007.81,3007.81,3007.81
1629340260,3007.81,3007.81,3007.81,3007.81
1629340320,3009.35,3010.84,3009.35,3010.84
1629340380,3010.84,3010.84,3010.84,3010.84
1629340440,3014.42,3014.42,3014.42,3014.42
1629340500,3014.42,3014.42,3014.42,3014.42
1629340560,3014.47,3014.47,3014.47,3014.47
1629340620,3014.47,3014.47,3014.47,3014.47
1629340680,3014.47,3014.47,3014.47,3014.47
1629340740,3014.47,3014.47,3014.47,3014.47
1629340800,3014.47,3014.47,3014.47,3014.47
1629340860,3014.47,3014.47,3014.47,3014.47
1629340920,3014.47,3014.47,3014.47,3014.47
1629340980,3015.0,3015.0,3015.0,3015.0
1629341040,3010.0,3010.0,3009.99,3009.99
1629341100,3010.69,3010.69,3010.69,3010.69
1629341160,3010.69,3010.69,3010.69,3010.69
1629341220,3015.2,3015.2,3014.16,3014.16
1629341280,3014.16,3014.16,3014.16,3014.16
1629341340,3015.96,3015.96,3015.96,3015.96
1629341400,3015.96,3015.96,3015.96,3015.96
1629341460,3015.96,3015.96,3015.96,3015.96
1629341520,3015.96,3015.96,3015.96,3015.96
1629341580,3015.96,3015.96,3015.96,3015.96
1629341640,3015.96,3015.96,3015.96,3015.96
1629341700,3015.96,3015.96,3015.96,3015.96
1629341760,3015.96,3015.96,3015.96,3015.96
1629341820,3015.96,3015.96,3015.96,3015.96
1629341880,3015.96,3015.96,3015.96,3015.96
1629341940,3015.96,3015.96,3015.96,3015.96
1629342000,3015.96,3015.96,3015.96,3015.96
1629342060,3015.96,3015.96,3015.96,3015.96
1629342120,3004.92,3004.92,3004.92,3004.92
1629342180,3004.92,3004.92,3004.92,3004.92
1629342240,3004.92,3004.92,3004.92,3004.92
1629342300,3004.92,3004.92,3004.92,3004.92
1629342360,3003.89,3003.89,2993.25,2995.44
1629342420,2995.1,2995.1,2985.61,2987.28
1629342480,2984.54,2986.81,2984.54,2986.81
1629342540,2986.81,2986.81,2986.81,2986.81
1629342600,2983.62,2983.62,2977.43,2980.03
1629342660,2980.03,2980.03,2980.03,2980.03
1629342720,2980.03,2980.03,2980.03,2980.03
1629342780,2981.19,2981.19,2981.19,2981.19
1629342840,2981.7,2981.7,2981.7,2981.7
1629342900,2986.65,2986.65,2986.65,2986.65
1629342960,2986.65,2986.65,2986.65,2986.65
1629343020,2986.65,2986.65,2986.65,2986.65
1629343080,2983.71,2983.84,2983.71,2983.84
1629343140,2983.84,2983.84,2983.84,2983.84
1629343200,2983.84,2983.84,2983.84,2983.84
1629343260,2983.84,2983.84,2983.84,2983.84
1629343320,2983.84,2983.84,2983.84,2983.84
1629343380,2983.84,2983.84,2983.84,2983.84
1629343440,2977.94,2977.94,2975.37,2975.37
1629343500,2975.37,2975.37,2975.37,2975.37
1629343560,2975.37,2975.37,2975.37,2975.37
1629343620,2975.37,2975.37,2975.37,2975.37
1629343680,2978.65,2978.65,2975.01,2975.01
1629343740,2975.0,2975.0,2971.75,2971.75
1629343800,2971.58,2971.58,2971.58,2971.58
1629343860,2971.58,2971.58,2971.58,2971.58
1629343920,2978.68,2978.68,2978.68,2978.68
1629343980,2981.86,2982.77,2981.0,2981.0
1629344040,2984.5,2985.71,2984.5,2985.71
1629344100,2985.01,2986.71,2985.01,2986.71
1629344160,2986.0,2986.0,2986.0,2986.0
1629344220,2986.0,2986.0,2986.0,2986.0
1629344280,2987.91,2987.91,2987.91,2987.91
1629344340,2987.91,2987.91,2987.91,2987.91
1629344400,2987.91,2987.91,2987.91,2987.91
1629344460,2981.41,2981.41,2981.41,2981.41
1629344520,2981.41,2981.41,2981.41,2981.41
1629344580,2981.41,2981.41,2981.41,2981.41
1629344640,2981.41,2981.41,2981.41,2981.41
1629344700,2981.41,2981.41,2981.41,2981.41
1629344760,2985.0,2985.0,2985.0,2985.0
1629344820,2985.0,2985.0,2985.0,2985.0
1629344880,2985.0,2985.0,2985.0,2985.0
1629344940,2985.0,2985.0,2985.0,2985.0
1629345000,2981.0,2981.0,2981.0,2981.0
1629345060,2981.0,2981.0,2981.0,2981.0
1629345120,2979.45,2979.99,2978.28,2978.28
1629345180,2978.28,2978.28,2978.28,2978.28
1629345240,2978.28,2978.28,2978.28,2978.28
1629345300,2978.28,2978.28,2978.28,2978.28
1629345360,2978.28,2978.28,2978.28,2978.28
1629345420,2978.28,2978.28,2978.28,2978.28
1629345480,2973.05,2973.05,2972.31,2972.31
1629345540,2971.63,2971.63,2966.62,2966.62
1629345600,2972.62,2972.62,2972.3,2972.3
1629345660,2972.3,2972.3,2972.3,2972.3
1629345720,2965.2,2965.2,2960.29,2960.29
1629345780,2960.29,2960.29,2960.29,2960.29
1629345840,2973.8,2973.8,2973.8,2973.8
1629345900,2973.8,2973.8,2973.8,2973.8
1629345960,2975.65,2975.65,2975.65,2975.65
1629346020,2975.65,2975.65,2975.65,2975.65
1629346080,2975.65,2975.65,2975.65,2975.65
1629346140,2976.77,2976.77,2976.77,2976.77
1629346200,2976.77,2976.77,2976.77,2976.77
1629346260,2976.77,2976.77,2976.77,2976.77
1629346320,2976.77,2976.77,2976.77,2976.77
1629346380,2977.68,2977.68,2975.23,2975.23
1629346440,2973.39,2973.39,2973.39,2973.39
1629346500,2977.68,2977.68,2977.68,2977.68
1629346560,2974.79,2974.79,2971.13,2971.13
1629346620,2971.13,2971.13,2971.13,2971.13
1629346680,2970.93,2970.93,2968.78,2968.78
1629346740,2968.78,2968.78,2968.78,2968.78
1629346800,2978.38,2978.38,2978.38,2978.38
1629346860,2978.38,2978.38,2978.38,2978.38
1629346920,2982.93,2982.93,2982.93,2982.93
1629346980,2982.93,2982.93,2982.93,2982.93
1629347040,2982.93,2982.93,2982.93,2982.93
1629347100,2982.93,2982.93,2982.93,2982.93
1629347160,2982.93,2982.93,2982.93,2982.93
1629347220,2985.0,2985.0,2985.0,2985.0
1629347280,2985.0,2985.0,2985.0,2985.0
1629347340,2985.0,2985.0,2985.0,2985.0
1629347400,2985.0,2985.0,2985.0,2985.0
1629347460,2990.0,2990.0,2990.0,2990.0
1629347520,2990.0,2990.0,2990.0,2990.0
1629347580,2986.2,2986.2,2986.2,2986.2
1629347640,2986.2,2986.2,2986.2,2986.2
1629347700,2990.54,2990.54,2985.32,2985.32
1629347760,2985.32,2985.32,2985.32,2985.32
1629347820,2985.32,2985.32,2985.32,2985.32
1629347880,2985.32,2985.32,2985.32,2985.32
1629347940,2985.32,2985.32,2985.32,2985.32
1629348000,2985.32,2985.32,2985.32,2985.32
1629348060,2985.32,2985.32,2985.32,2985.32
1629348120,2985.32,2985.32,2985.32,2985.32
1629348180,2982.97,2982.97,2982.97,2982.97
1629348240,2984.5,2987.05,2984.5,2987.05
1629348300,2985.11,2985.11,2983.63,2983.63
1629348360,2983.63,2983.63,2983.63,2983.63
1629348420,2983.63,2983.63,2983.63,2983.63
1629348480,2981.87,2981.87,2981.87,2981.87
1629348540,2981.87,2981.87,2981.87,2981.87
1629348600,2981.87,2981.87,2981.87,2981.87
1629348660,2981.87,2981.87,2981.87,2981.87
1629348720,2988.71,2988.71,2988.71,2988.71
1629348780,2988.71,2988.71,2988.71,2988.71
1629348840,2988.71,2988.71,2988.71,2988.71
1629348900,2988.71,2988.71,2988.71,2988.71
1629348960,2984.21,2984.21,2984.21,2984.21
1629349020,2984.21,2984.21,2984.21,2984.21
1629349080,2981.98,2983.28,2981.98,2983.28
1629349140,2983.29,2983.29,2983.29,2983.29
1629349200,2983.29,2983.29,2983.29,2983.29
1629349260,2976.18,2976.18,2976.18,2976.18
1629349320,2976.18,2976.18,2976.18,2976.18
1629349380,2981.13,2981.13,2981.13,2981.13
1629349440,2984.09,2984.09,2984.09,2984.09
1629349500,2984.09,2984.09,2984.09,2984.09
1629349560,2984.09,2984.09,2984.09,2984.09
1629349620,2984.09,2984.09,2984.09,2984.09
1629349680,2979.9,2979.9,2979.9,2979.9
1629349740,2982.17,2982.17,2982.17,2982.17
1629349800,2982.17,2982.17,2982.17,2982.17
1629349860,2982.17,2982.17,2982.17,2982.17
1629349920,2974.83,2974.83,2974.83,2974.83
1629349980,2974.83,2974.83,2974.83,2974.83
1629350040,2974.83,2974.83,2974.83,2974.83
1629350100,2974.83,2974.83,2974.83,2974.83
1629350160,2974.42,2974.42,2974.42,2974.42
1629350220,2979.55,2980.5,2979.55,2980.5
1629350280,2981.18,2981.19,2981.08,2981.08
1629350340,2980.41,2980.41,2978.33,2978.33
1629350400,2978.33,2978.33,2978.33,2978.33
1629350460,2978.33,2978.33,2978.33,2978.33
1629350520,2978.33,2978.33,2978.33,2978.33
1629350580,2987.41,2987.41,2987.41,2987.41
1629350640,2987.41,2987.41,2987.41,2987.41
1629350700,2987.77,2987.77,2987.77,2987.77
1629350760,2993.15,2997.22,2993.15,2997.22
1629350820,2997.22,2997.22,2997.22,2997.22
1629350880,2997.22,2997.22,2997.22,2997.22
1629350940,2998.66,3002.91,2998.66,3002.91
1629351000,3005.0,3008.08,3005.0,3008.08
1629351060,3008.08,3008.08,3008.08,3008.08
1629351120,3010.0,3010.0,3008.39,3010.0
1629351180,3013.48,3015.0,3013.48,3015.0
1629351240,3015.0,3015.0,3015.0,3015.0
1629351300,3014.04,3014.04,3012.02,3012.02
1629351360,3012.02,3016.67,3012.02,3014.28
1629351420,3014.65,3014.78,3012.67,3012.67
1629351480,3012.67,3012.67,3012.67,3012.67
1629351540,3010.19,3010.19,3010.19,3010.19
1629351600,3010.19,3010.19,3010.19,3010.19
1629351660,3006.37,3006.37,3006.2,3006.37
1629351720,3005.2,3005.44,3005.2,3005.44
1629351780,3005.44,3005.44,3005.44,3005.44
1629351840,3005.29,3007.82,3005.29,3007.82
1629351900,3007.82,3007.82,3007.82,3007.82
1629351960,3007.82,3007.82,3007.82,3007.82
1629352020,3007.82,3007.82,3007.82,3007.82
1629352080,3007.82,3007.82,3007.82,3007.82
1629352140,3007.82,3007.82,3007.82,3007.82
1629352200,3007.82,3007.82,3007.82,3007.82
1629352260,3007.82,3007.82,3007.82,3007.82
1629352320,3007.82,3007.82,3007.82,3007.82
1629352380,3007.82,3007.82,3007.82,3007.82
1629352440,3007.82,3007.82,3007.82,3007.82
1629352500,3011.15,3011.15,3011.15,3011.15
1629352560,3011.15,3011.15,3011.15,3011.15
1629352620,3007.92,3007.92,3007.92,3007.92
1629352680,3007.92,3007.92,3007.92,3007.92
1629352740,3007.92,3007.92,3007.92,3007.92
1629352800,3007.92,3007.92,3007.92,3007.92
1629352860,3003.49,3003.49,3003.49,3003.49
1629352920,3003.49,3003.49,3003.49,3003.49
1629352980,3003.67,3003.7,3003.67,3003.7
1629353040,3002.37,3002.37,3002.37,3002.37
1629353100,3000.81,3000.81,3000.81,3000.81
1629353160,2998.14,2998.14,2998.14,2998.14
1629353220,3001.89,3001.89,3001.89,3001.89
1629353280,3001.89,3001.89,3001.89,3001.89
1629353340,2996.5,2996.5,2996.5,2996.5
1629353400,2996.5,2996.5,2996.5,2996.5
1629353460,2993.25,2993.25,2993.25,2993.25
1629353520,2993.25,2993.25,2993.25,2993.25
1629353580,2995.02,2995.02,2995.02,2995.02
1629353640,2994.48,2995.15,2994.48,2995.15
1629353700,2995.15,2995.15,2995.15,2995.15
1629353760,2995.15,2995.15,2995.15,2995.15
1629353820,2995.15,2995.15,2995.15,2995.15
1629353880,2996.59,2996.59,2996.59,2996.59
1629353940,2996.59,2996.59,2996.59,2996.59
1629354000,2996.59,2996.59,2996.59,2996.59
1629354060,2996.59,2996.59,2996.59,2996.59
1629354120,2996.59,2996.59,2996.59,2996.59
1629354180,2996.59,2996.59,2996.59,2996.59
1629354240,2994.37,2994.37,2994.37,2994.37
1629354300,2994.37,2994.37,2994.37,2994.37
1629354360,2994.37,2994.37,2994.37,2994.37
1629354420,2994.37,2994.37,2994.37,2994.37
1629354480,2994.37,2994.37,2994.37,2994.37
1629354540,2994.37,2994.37,2994.37,2994.37
1629354600,2993.0,2993.0,2993.0,2993.0
1629354660,2997.5,2997.5,2997.5,2997.5
1629354720,3000.78,3000.78,3000.78,3000.78
1629354780,3000.74,3000.74,3000.4,3000.4
1629354840,3000.4,3000.4,3000.4,3000.4
1629354900,3000.4,3000.4,3000.4,3000.4
1629354960,2998.85,2998.85,2998.85,2998.85
1629355020,2998.85,2998.85,2998.85,2998.85
1629355080,3003.34,3003.35,3003.19,3003.19
1629355140,3002.94,3003.18,3002.26,3003.18
1629355200,3003.19,3003.19,3003.19,3003.19
1629355260,3003.19,3003.19,3003.19,3003.19
1629355320,3003.19,3003.19,3003.19,3003.19
1629355380,2995.73,2995.73,2995.73,2995.73
1629355440,2995.72,2995.73,2995.72,2995.73
1629355500,2995.73,2995.73,2995.73,2995.73
1629355560,2991.56,2991.56,2991.56,2991.56
1629355620,2991.56,2991.56,2991.56,2991.56
1629355680,2991.56,2991.56,2991.56,2991.56
1629355740,2991.56,2991.56,2991.56,2991.56
1629355800,2989.12,2989.12,2989.12,2989.12
1629355860,2996.33,2996.33,2996.33,2996.33
1629355920,3000.07,3000.07,2999.82,2999.82
1629355980,3002.78,3002.78,3002.78,3002.78
1629356040,3002.31,3003.49,3002.25,3003.49
1629356100,3003.49,3003.49,3003.49,3003.49
1629356160,3003.49,3003.49,3003.49,3003.49
1629356220,3003.49,3003.49,3003.49,3003.49
1629356280,3003.49,3003.49,3003.49,3003.49
1629356340,2995.56,2995.56,2994.53,2994.53
1629356400,2994.53,2994.53,2994.53,2994.53
1629356460,2994.53,2994.53,2994.53,2994.53
1629356520,3002.95,3002.95,3001.9,3001.9
1629356580,3003.13,3003.13,3003.02,3003.04
1629356640,3003.25,3003.25,3003.25,3003.25
1629356700,3003.25,3003.25,3003.25,3003.25
1629356760,3003.25,3003.25,3003.25,3003.25
1629356820,3006.05,3006.05,3006.05,3006.05
1629356880,3006.05,3006.05,3006.05,3006.05
1629356940,3006.05,3006.05,3006.05,3006.05
1629357000,3005.47,3005.47,3004.79,3004.79
1629357060,3003.34,3003.34,3003.34,3003.34
1629357120,3003.34,3003.34,3003.34,3003.34
1629357180,3003.34,3003.34,3003.34,3003.34
1629357240,3003.34,3003.34,3003.34,3003.34
1629357300,3003.34,3003.34,3003.34,3003.34
1629357360,3002.76,3002.76,3000.0,3000.0
1629357420,3000.0,3000.0,3000.0,3000.0
1629357480,3000.0,3000.0,3000.0,3000.0
1629357540,2996.37,2996.37,2996.37,2996.37
1629357600,2994.52,2994.52,2994.52,2994.52
1629357660,2994.52,2994.52,2994.52,2994.52
1629357720,2996.11,2998.15,2995.89,2998.15
1629357780,2998.97,2998.97,2998.95,2998.95
1629357840,2999.82,2999.82,2999.66,2999.66
1629357900,2999.66,2999.66,2999.66,2999.66
1629357960,2999.66,2999.66,2999.66,2999.66
1629358020,2996.66,2996.66,2994.66,2994.67
1629358080,2994.62,2994.62,2994.14,2994.15
1629358140,2995.02,2995.02,2992.31,2992.31
1629358200,2989.12,2989.12,2989.12,2989.12
1629358260,2989.12,2989.12,2989.12,2989.12
1629358320,2989.12,2989.12,2989.12,2989.12
1629358380,2985.42,2985.42,2985.42,2985.42
1629358440,2985.88,2985.88,2983.62,2983.62
1629358500,2983.62,2983.62,2983.62,2983.62
1629358560,2982.4,2982.4,2982.4,2982.4
1629358620,2981.76,2981.76,2981.62,2981.62
1629358680,2980.27,2980.27,2980.27,2980.27
1629358740,2983.49,2983.49,2983.49,2983.49
1629358800,2983.49,2983.49,2983.49,2983.49
1629358860,2990.17,2993.23,2990.17,2993.07
1629358920,2993.73,2993.73,2988.82,2988.87
1629358980,2988.12,2991.37,2987.5,2988.71
1629359040,2990.15,2990.15,2990.15,2990.15
1629359100,2988.45,2988.45,2988.45,2988.45
1629359160,2988.45,2988.45,2988.45,2988.45
1629359220,2988.45,2988.45,2988.45,2988.45
1629359280,2980.55,2980.55,2980.55,2980.55
1629359340,2980.0,2980.01,2980.0,2980.01
1629359400,2980.0,2980.0,2980.0,2980.0
1629359460,2980.0,2980.0,2980.0,2980.0
1629359520,2977.21,2977.22,2977.21,2977.22
1629359580,2977.22,2977.22,2977.22,2977.22
1629359640,2976.98,2976.98,2976.93,2976.93
1629359700,2980.58,2980.58,2977.14,2977.96
1629359760,2980.42,2980.42,2980.28,2980.28
1629359820,2985.86,2985.86,2985.1,2985.1
1629359880,2989.98,2990.17,2989.98,2990.17
1629359940,2992.55,2992.55,2992.55,2992.55
1629360000,2992.55,2992.55,2992.55,2992.55
1629360060,2998.66,3006.05,2998.66,3006.05
1629360120,3008.08,3014.62,3008.08,3014.62
1629360180,3020.0,3020.0,3016.04,3016.04
1629360240,3016.04,3016.04,3016.04,3016.04
1629360300,3012.85,3012.85,3012.84,3012.84
1629360360,3017.8,3017.94,3017.73,3017.73
1629360420,3017.87,3017.87,3017.87,3017.87
1629360480,3017.87,3017.87,3017.87,3017.87
1629360540,3017.87,3017.87,3017.87,3017.87
1629360600,3007.69,3007.69,3007.31,3007.31
1629360660,3007.31,3007.31,3007.31,3007.31
1629360720,3005.7,3005.7,3001.72,3001.72
1629360780,2996.5,2996.5,2993.25,2993.25
1629360840,2993.25,2993.25,2993.25,2993.25
1629360900,2989.12,2989.12,2985.88,2985.88
1629360960,2983.62,2983.62,2983.62,2983.62
1629361020,2983.62,2983.62,2983.62,2983.62
1629361080,2983.62,2983.62,2983.62,2983.62
1629361140,2984.03,2984.03,2984.03,2984.03
1629361200,2982.71,2982.71,2982.71,2982.71
1629361260,2982.71,2982.71,2982.71,2982.71
1629361320,2994.7,2995.12,2994.7,2995.12
1629361380,2995.12,2995.12,2995.12,2995.12
1629361440,2995.12,2995.12,2995.12,2995.12
1629361500,3001.11,3001.11,3001.11,3001.11
1629361560,3006.05,3006.05,3006.05,3006.05
1629361620,3006.05,3006.05,3006.05,3006.05
1629361680,3007.23,3007.23,3007.23,3007.23
1629361740,3007.23,3007.23,3007.23,3007.23
1629361800,3007.23,3007.23,3007.23,3007.23
1629361860,3005.08,3005.08,3005.08,3005.08
1629361920,3005.84,3005.84,3005.84,3005.84
1629361980,3005.84,3005.84,3005.84,3005.84
1629362040,3007.68,3007.68,3007.68,3007.68
1629362100,3008.08,3008.29,3008.08,3008.29
1629362160,3008.29,3008.29,3008.29,3008.29
1629362220,3001.32,3001.32,3001.32,3001.32
1629362280,3001.32,3001.32,3001.32,3001.32
1629362340,3001.32,3001.32,3001.32,3001.32
1629362400,3001.32,3001.32,3001.32,3001.32
1629362460,3001.32,3001.32,3001.32,3001.32
1629362520,3004.8,3004.8,3004.8,3004.8
1629362580,3004.8,3004.8,3004.8,3004.8
1629362640,3004.8,3004.8,3004.8,3004.8
1629362700,3004.8,3004.8,3004.8,3004.8
1629362760,3004.8,3004.8,3004.8,3004.8
1629362820,2997.63,2997.63,2997.21,2997.21
1629362880,2997.21,2997.21,2997.21,2997.21
1629362940,2997.21,2997.21,2997.21,2997.21
1629363000,2999.68,3000.0,2999.68,3000.0
1629363060,3000.0,3000.0,3000.0,3000.0
1629363120,3000.0,3000.0,3000.0,3000.0
1629363180,3000.0,3000.0,3000.0,3000.0
1629363240,3001.63,3001.63,3001.63,3001.63
1629363300,3001.63,3001.63,3001.63,3001.63
1629363360,3001.63,3001.63,3001.63,3001.63
1629363420,3001.63,3001.63,3001.63,3001.63
1629363480,3001.63,3001.63,3001.63,3001.63
1629363540,3001.63,3001.63,3001.63,3001.63
1629363600,3001.63,3001.63,3001.63,3001.63
1629363660,3001.63,3001.63,3001.63,3001.63
1629363720,3010.84,3010.84,3010.82,3010.82
1629363780,3010.82,3010.82,3010.82,3010.82
1629363840,3010.82,3010.82,3010.82,3010.82
1629363900,3010.82,3010.82,3010.82,3010.82
1629363960,3010.82,3010.82,3010.82,3010.82
1629364020,3011.57,3011.57,3009.13,3009.13
1629364080,3010.15,3010.15,3010.15,3010.15
1629364140,3010.15,3010.15,3010.15,3010.15
1629364200,3010.15,3010.15,3010.15,3010.15
1629364260,3010.6,3010.6,3010.6,3010.6
1629364320,3010.6,3010.6,3010.6,3010.6
1629364380,3010.6,3010.6,3010.6,3010.6
1629364440,3010.6,3010.6,3010.6,3010.6
1629364500,3010.6,3010.6,3010.6,3010.6
1629364560,3011.18,3011.18,3011.18,3011.18
1629364620,3011.18,3011.18,3011.18,3011.18
1629364680,3011.17,3011.17,3011.17,3011.17
1629364740,3009.0,3009.0,3008.0,3008.0
1629364800,3008.0,3008.0,3008.0,3008.0
1629364860,3003.94,3003.94,3003.94,3003.94
1629364920,2999.05,2999.05,2998.16,2998.16
1629364980,3001.08,3001.08,3001.0,3001.0
1629365040,3001.0,3001.0,3001.0,3001.0
1629365100,3001.0,3001.0,3001.0,3001.0
1629365160,3001.0,3001.0,3001.0,3001.0
1629365220,3001.0,3001.0,3001.0,3001.0
1629365280,3003.19,3004.75,3003.19,3004.75
1629365340,3004.74,3004.74,3004.74,3004.74
1629365400,3008.08,3008.08,3008.08,3008.08
1629365460,3010.62,3011.28,3009.95,3011.27
1629365520,3011.27,3011.27,3011.27,3011.27
1629365580,3011.46,3011.71,3011.46,3011.71
1629365640,3011.71,3011.71,3011.71,3011.71
1629365700,3011.71,3011.71,3011.71,3011.71
1629365760,3012.71,3012.71,3012.71,3012.71
1629365820,3012.71,3012.71,3012.71,3012.71
1629365880,3007.82,3007.82,3006.78,3006.86
1629365940,3006.86,3006.86,3006.86,3006.86
1629366000,3006.86,3006.86,3006.86,3006.86
1629366060,3006.86,3006.86,3006.86,3006.86
1629366120,3009.29,3009.29,3008.42,3008.42
1629366180,3010.0,3010.48,3010.0,3010.48
1629366240,3010.48,3010.48,3010.48,3010.48
1629366300,3012.55,3012.55,3012.39,3012.39
1629366360,3011.9,3011.9,3011.9,3011.9
1629366420,3012.68,3013.33,3012.68,3013.33
1629366480,3012.0,3012.0,3012.0,3012.0
1629366540,3012.0,3012.0,3012.0,3012.0
1629366600,3012.0,3012.0,3012.0,3012.0
1629366660,3012.0,3012.0,3012.0,3012.0
1629366720,3012.0,3012.0,3012.0,3012.0
1629366780,3012.0,3012.0,3012.0,3012.0
1629366840,3010.14,3010.14,3009.5,3009.5
1629366900,3008.61,3008.61,3008.61,3008.61
1629366960,3010.0,3010.01,3007.98,3007.98
1629367020,3007.98,3007.98,3007.98,3007.98
1629367080,3007.98,3007.98,3007.98,3007.98
1629367140,3007.98,3007.98,3007.98,3007.98
1629367200,3002.99,3002.99,3002.99,3002.99
1629367260,3007.31,3007.31,3007.31,3007.31
1629367320,3007.31,3007.31,3007.31,3007.31
1629367380,3009.35,3009.35,3009.35,3009.35
1629367440,3009.35,3009.35,3009.35,3009.35
1629367500,3009.35,3009.35,3009.35,3009.35
1629367560,3012.1,3012.1,3012.1,3012.1
1629367620,3012.1,3012.1,3012.1,3012.1
1629367680,3011.29,3011.29,3011.29,3011.29
1629367740,3011.29,3011.29,3011.29,3011.29
1629367800,3011.29,3011.29,3011.29,3011.29
1629367860,3011.29,3011.29,3011.29,3011.29
1629367920,3003.27,3003.71,3003.27,3003.71
1629367980,3001.47,3001.48,3001.47,3001.48
1629368040,3000.53,3000.53,3000.53,3000.53
1629368100,3000.53,3000.53,3000.53,3000.53
1629368160,3000.53,3000.53,3000.53,3000.53
1629368220,3000.53,3000.53,3000.53,3000.53
1629368280,2995.32,2995.32,2992.03,2992.03
1629368340,2993.84,2993.84,2993.84,2993.84
1629368400,2994.16,2994.16,2992.77,2992.77
1629368460,2995.33,2995.33,2992.64,2994.87
1629368520,2996.09,2996.09,2996.09,2996.09
1629368580,2998.99,2998.99,2998.99,2998.99
1629368640,2998.99,2998.99,2998.99,2998.99
1629368700,2998.99,2998.99,2998.99,2998.99
1629368760,3003.64,3003.64,3003.64,3003.64
1629368820,3002.82,3002.82,3002.04,3002.04
1629368880,3002.04,3002.04,3002.04,3002.04
1629368940,3002.04,3002.04,3002.04,3002.04
1629369000,3002.59,3002.6,3002.58,3002.58
1629369060,3002.58,3002.58,3002.58,3002.58
1629369120,3002.58,3002.58,3002.58,3002.58
1629369180,3002.58,3002.58,3002.58,3002.58
1629369240,2995.24,2995.24,2995.24,2995.24
1629369300,2995.24,2995.24,2995.24,2995.24
1629369360,2992.77,2992.77,2990.04,2990.04
1629369420,2990.04,2990.04,2990.04,2990.04
1629369480,2993.61,2993.61,2990.39,2990.39
1629369540,2990.39,2990.39,2990.39,2990.39
1629369600,2990.39,2990.39,2990.39,2990.39
1629369660,2990.39,2990.39,2990.39,2990.39
1629369720,2989.13,2989.13,2984.03,2984.03
1629369780,2987.95,2987.95,2987.95,2987.95
1629369840,2987.95,2987.95,2987.95,2987.95
1629369900,2987.95,2987.95,2987.95,2987.95
1629369960,2983.62,2983.62,2982.74,2982.74
1629370020,2982.74,2982.74,2982.74,2982.74
1629370080,2982.74,2982.74,2982.74,2982.74
1629370140,2985.57,2985.57,2985.56,2985.57
1629370200,2983.87,2983.87,2983.87,2983.87
1629370260,2983.87,2983.87,2983.87,2983.87
1629370320,2983.87,2983.87,2983.87,2983.87
1629370380,2983.87,2983.87,2983.87,2983.87
1629370440,2982.8,2984.49,2982.8,2984.49
1629370500,2987.48,2987.48,2987.48,2987.48
1629370560,2982.89,2982.89,2982.89,2982.89
1629370620,2982.89,2982.89,2982.89,2982.89
1629370680,2987.56,2987.61,2987.56,2987.61
1629370740,2987.61,2987.61,2987.61,2987.61
1629370800,2981.76,2981.76,2981.62,2981.62
1629370860,2981.62,2981.62,2981.62,2981.62
1629370920,2981.62,2981.62,2981.62,2981.62
1629370980,2985.31,2985.31,2985.31,2985.31
1629371040,2985.31,2985.31,2985.31,2985.31
1629371100,2988.64,2988.64,2985.87,2985.87
1629371160,2985.87,2985.87,2985.87,2985.87
1629371220,2985.87,2985.87,2985.87,2985.87
1629371280,2985.87,2985.87,2985.87,2985.87
1629371340,2985.87,2985.87,2985.87,2985.87
1629371400,2980.0,2980.0,2975.93,2975.93
1629371460,2975.93,2975.93,2975.93,2975.93
1629371520,2980.52,2980.52,2980.52,2980.52
1629371580,2991.07,2991.07,2986.61,2986.61
1629371640,2986.61,2986.61,2986.61,2986.61
